Step,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
951,1.19,-0.59,10.64, -0.07,-0.02,-0.00
952,1.29,-0.64,10.62, -0.07,-0.02,-0.00
953,1.13,-0.57,10.62, -0.07,-0.01,0.00
954,1.30,-0.64,10.66, -0.07,-0.02,-0.00
955,1.27,-0.58,10.60, -0.07,-0.02,-0.00
956,1.10,-0.55,10.70, -0.07,-0.02,-0.00
957,1.20,-0.58,10.61, -0.07,-0.01,0.00
958,1.26,-0.69,10.75, -0.08,-0.02,-0.01
959,1.03,-0.59,10.57, -0.08,-0.02,-0.00
960,1.09,-0.54,10.58, -0.07,-0.02,-0.00
961,1.27,-0.75,10.65, -0.08,-0.01,0.00
962,1.20,-0.69,10.61, -0.07,-0.02,-0.00
963,1.12,-0.58,10.62, -0.08,-0.02,-0.00
964,1.21,-0.68,10.57, -0.07,-0.01,0.00
965,1.24,-0.60,10.60, -0.07,-0.02,-0.00
966,1.09,-0.59,10.59, -0.08,-0.02,-0.00
967,1.13,-0.62,10.62, -0.07,-0.01,-0.00
968,1.20,-0.64,10.70, -0.07,-0.01,-0.00
969,1.17,-0.62,10.56, -0.07,-0.02,-0.00
970,1.12,-0.57,10.65, -0.07,-0.01,-0.00
971,1.28,-0.64,10.65, -0.07,-0.02,-0.00
972,1.19,-0.65,10.64, -0.07,-0.01,-0.00
973,1.15,-0.60,10.60, -0.07,-0.02,-0.00
974,1.13,-0.59,10.54, -0.07,-0.01,-0.00
975,1.20,-0.64,10.60, -0.07,-0.01,-0.00
976,1.12,-0.63,10.54, -0.08,-0.02,-0.00
977,1.19,-0.65,10.62, -0.07,-0.02,-0.00
978,1.16,-0.74,10.69, -0.07,-0.01,-0.00
979,1.25,-0.77,10.63, -0.07,-0.01,0.00
980,1.16,-0.56,10.52, -0.07,-0.01,-0.00
981,1.09,-0.57,10.64, -0.08,-0.01,-0.00
982,1.34,-0.73,10.72, -0.07,-0.02,-0.01
983,1.14,-0.55,10.68, -0.07,-0.02,-0.00
984,1.02,-0.69,10.55, -0.07,-0.01,0.00
985,1.17,-0.68,10.59, -0.06,-0.02,-0.00
986,1.24,-0.52,10.51, -0.08,-0.02,-0.00
987,1.09,-0.58,10.61, -0.09,-0.01,-0.00
988,1.23,-0.88,10.64, -0.05,-0.00,0.02
989,1.68,-0.51,10.58, -0.08,-0.01,0.00
990,0.88,-0.88,10.63, -0.08,-0.02,-0.01
991,1.21,-0.34,10.54, -0.05,-0.02,-0.00
992,1.28,-0.66,10.58, -0.08,-0.01,-0.00
993,1.07,-0.83,10.66, -0.04,-0.03,-0.00
994,1.15,-0.64,10.66, -0.04,-0.04,0.00
995,1.44,-0.23,10.68, -0.07,-0.03,0.00
996,1.43,-0.52,10.62, -0.11,0.02,0.00
997,0.67,-0.95,10.59, -0.10,-0.01,-0.01
998,1.15,-0.45,10.60, -0.05,-0.04,-0.01
999,1.79,-0.46,10.59, -0.08,0.00,-0.01
1000,0.66,-0.08,10.63, -0.13,-0.01,-0.01
1001,0.60,-0.97,10.57, -0.05,-0.01,0.02
1002,1.97,-1.26,10.60, -0.05,-0.01,-0.03
1003,-0.11,-1.16,10.79, 0.08,-0.13,-0.02
1004,1.29,-0.96,10.64, 0.22,-0.19,-0.00
1005,3.51,2.18,10.34, -0.09,-0.03,-0.09
1006,0.03,-0.34,10.79, -0.15,0.07,-0.00
1007,1.57,-0.80,10.61, -0.08,0.01,0.03
1008,1.78,-0.69,10.56, -0.12,0.02,0.00
1009,1.50,-0.34,10.62, -0.15,0.05,-0.01
1010,1.52,-0.56,10.48, -0.18,0.09,-0.02
1011,0.91,-0.72,10.68, -0.18,0.07,-0.00
1012,0.35,-1.60,10.70, -0.07,-0.04,-0.00
1013,1.32,-0.22,10.74, -0.04,-0.07,-0.01
1014,1.81,0.00,10.62, -0.11,0.03,0.01
1015,1.16,-1.04,10.82, -0.18,0.07,0.00
1016,1.42,-1.18,10.58, -0.06,-0.04,-0.01
1017,0.90,-0.02,10.62, -0.06,0.06,0.03
1018,1.82,-0.87,10.47, -0.04,0.06,0.10
1019,0.91,-1.25,10.45, -0.04,0.06,0.09
1020,2.08,-0.60,10.54, -0.08,-0.01,-0.02
1021,1.43,-0.65,10.58, -0.02,0.13,0.20
1022,0.54,0.13,10.38, 0.02,0.13,-0.21
1023,0.39,-1.11,10.50, 0.16,-0.01,-0.03
1024,0.88,-0.08,11.37, 0.31,-0.01,0.15
1025,1.07,0.81,12.27, 0.14,-0.02,-0.16
1026,1.34,0.47,11.94, 0.06,0.06,-0.26
1027,0.23,-0.47,12.95, 0.30,0.05,0.24
1028,0.98,0.71,13.27, 0.25,0.14,0.23
1029,0.51,2.02,13.27, 0.05,0.26,-0.16
1030,0.44,1.79,12.82, -0.05,0.39,-0.35
1031,-0.06,1.51,12.32, -0.05,0.51,-0.21
1032,0.01,2.08,12.07, -0.09,0.59,-0.06
1033,-0.70,2.51,12.42, -0.18,0.60,-0.12
1034,-1.45,2.62,12.73, -0.18,0.41,-0.09
1035,-1.25,1.58,11.36, 0.33,0.14,0.30
1036,-0.28,1.75,11.07, 0.63,0.16,0.47
1037,-0.70,2.21,11.22, 0.85,0.20,0.52
1038,-1.12,1.29,10.21, 0.97,0.26,0.63
1039,-0.70,0.47,9.68, 1.19,0.27,0.82
1040,-0.86,0.48,9.80, 1.24,0.28,0.93
1041,-0.88,1.60,9.68, 1.16,0.13,0.90
1042,-0.79,0.96,9.67, 0.97,0.10,0.76
1043,-0.84,0.36,9.65, 0.99,0.06,0.93
1044,-0.22,0.85,9.01, 0.81,0.10,0.89
1045,-0.24,1.44,9.08, 0.39,0.24,0.59
1046,-0.09,1.31,8.86, 0.05,0.22,0.43
1047,-0.66,0.98,8.86, -0.08,0.11,0.39
1048,0.05,1.62,9.03, -0.12,-0.04,0.48
1049,0.14,1.81,9.43, -0.21,-0.03,0.36
1050,0.66,2.40,9.11, -0.28,-0.07,0.31
1051,0.52,2.15,9.06, -0.46,-0.07,0.17
1052,0.17,1.32,9.82, -0.49,-0.15,0.19
1053,0.02,1.74,10.34, -0.43,-0.33,0.22
1054,0.32,2.07,10.03, -0.40,-0.33,0.22
1055,1.04,1.75,9.43, -0.44,-0.16,0.18
1056,0.87,1.69,9.77, -0.47,-0.12,0.17
1057,0.68,1.80,10.15, -0.58,-0.17,0.08
1058,0.54,1.70,9.96, -0.71,-0.19,0.01
1059,1.07,1.70,9.83, -0.77,-0.06,0.09
1060,1.30,1.64,10.01, -0.80,0.15,0.03
1061,0.55,1.42,10.68, -0.75,0.26,-0.17
1062,-0.07,0.57,11.17, -0.69,0.05,-0.43
1063,-0.33,-0.12,10.98, -0.39,-0.19,-0.20
1064,0.40,0.41,10.67, -0.21,-0.01,-0.19
1065,0.34,0.65,10.75, -0.16,0.14,-0.22
1066,-0.55,0.41,11.20, -0.10,0.12,-0.19
1067,-0.01,0.54,10.70, -0.13,0.09,-0.27
1068,-0.15,0.17,10.57, -0.14,0.02,-0.31
1069,-0.38,0.12,10.71, -0.13,-0.09,-0.21
1070,-0.02,0.87,10.51, -0.22,-0.17,-0.25
1071,0.00,0.26,10.63, -0.27,-0.26,-0.32
1072,0.18,0.26,10.70, -0.17,-0.40,-0.27
1073,0.66,0.94,10.45, -0.04,-0.44,-0.26
1074,0.84,0.47,10.58, 0.05,-0.38,-0.28
1075,0.62,0.32,11.01, 0.12,-0.37,-0.23
1076,0.78,0.47,11.11, 0.13,-0.30,-0.27
1077,0.63,0.44,10.84, 0.09,-0.20,-0.31
1078,0.51,0.21,10.57, 0.07,-0.14,-0.28
1079,0.80,0.75,10.40, -0.02,-0.03,-0.29
1080,0.75,0.54,10.36, -0.10,0.07,-0.35
1081,0.61,0.51,10.22, -0.08,0.07,-0.33
1082,0.97,0.63,10.02, -0.07,0.09,-0.35
1083,0.17,0.79,10.49, -0.05,-0.05,-0.34
1084,0.44,0.85,10.55, -0.01,-0.18,-0.36
1085,0.81,0.38,10.23, 0.12,-0.11,-0.35
1086,0.77,0.71,10.52, 0.25,-0.04,-0.23
1087,0.66,1.12,10.63, 0.18,-0.17,-0.32
1088,0.68,0.14,10.47, 0.18,-0.14,-0.38
1089,0.64,0.05,10.50, 0.32,-0.09,-0.26
1090,1.34,1.01,10.55, 0.38,-0.03,-0.25
1091,1.22,1.20,10.75, 0.29,0.05,-0.39
1092,0.93,0.89,10.22, 0.26,0.10,-0.44
1093,1.13,0.26,10.03, 0.27,0.13,-0.39
1094,1.15,0.43,10.52, 0.21,0.12,-0.32
1095,1.49,0.62,10.35, 0.04,0.22,-0.48
1096,1.31,-0.27,10.20, 0.09,0.18,-0.43
1097,1.26,0.07,10.67, 0.00,0.07,-0.40
1098,1.38,0.39,10.95, -0.32,0.02,-0.66
1099,1.64,-0.13,11.31, -0.44,-0.06,-0.64
1100,-0.07,0.35,11.36, -0.36,-0.38,-0.61
1101,0.25,1.70,10.12, -0.43,-0.48,-0.60
1102,1.77,1.81,10.30, -0.55,-0.35,-0.59
1103,1.41,1.45,11.32, -0.48,-0.21,-0.55
1104,0.78,0.95,11.58, -0.38,-0.10,-0.49
1105,0.19,0.57,11.63, -0.16,-0.06,-0.30
1106,0.09,1.04,11.67, 0.01,-0.13,-0.12
1107,0.78,1.62,11.44, -0.04,-0.18,-0.21
1108,0.74,1.35,11.45, -0.04,-0.17,-0.27
1109,0.34,0.74,11.22, 0.05,-0.07,-0.12
1110,0.43,1.49,11.53, 0.09,0.01,-0.01
1111,0.84,1.83,11.52, -0.02,0.03,-0.15
1112,0.77,1.75,10.91, -0.11,0.13,-0.28
1113,0.31,0.91,10.58, -0.09,0.25,-0.24
1114,0.41,0.80,10.46, -0.01,0.25,-0.11
1115,0.04,1.43,10.72, -0.03,0.15,-0.11
1116,0.65,1.49,10.11, -0.10,0.11,-0.20
1117,0.94,0.96,10.03, -0.13,0.20,-0.22
1118,0.48,0.95,10.27, -0.08,0.16,-0.17
1119,0.08,0.67,10.79, 0.07,0.05,-0.09
1120,0.52,1.13,10.60, 0.16,0.01,-0.11
1121,0.82,1.58,10.47, 0.16,0.07,-0.17
1122,0.50,1.09,10.06, 0.15,0.10,-0.18
1123,0.41,1.10,10.34, 0.13,0.07,-0.09
1124,0.39,1.56,10.34, 0.04,0.02,-0.16
1125,0.54,1.19,10.25, 0.02,-0.06,-0.21
1126,0.30,1.40,10.62, 0.04,-0.17,-0.16
1127,0.26,1.48,10.81, 0.09,-0.19,-0.11
1128,0.84,1.75,10.60, 0.08,-0.14,-0.16
1129,0.56,1.32,10.67, 0.03,-0.05,-0.18
1130,0.68,1.52,11.11, -0.05,-0.07,-0.19
1131,0.52,1.58,11.18, -0.11,-0.08,-0.22
1132,0.75,1.18,10.54, -0.14,0.09,-0.30
1133,0.21,0.96,10.29, -0.07,0.20,-0.22
1134,0.38,0.98,10.14, -0.07,0.22,-0.22
1135,-0.03,0.87,10.32, -0.07,0.11,-0.26
1136,-0.59,1.20,10.53, -0.10,-0.07,-0.09
1137,0.30,1.80,9.93, -0.14,-0.07,0.03
1138,0.27,2.32,11.15, -0.18,-0.14,0.09
1139,0.29,2.58,12.40, -0.15,-0.34,0.09
1140,0.92,3.12,12.19, -0.15,-0.25,-0.07
1141,1.34,2.25,11.22, -0.13,0.20,-0.24
1142,1.10,1.07,9.94, -0.07,0.62,-0.40
1143,-0.28,0.09,9.57, 0.04,0.51,-0.35
1144,-0.90,1.09,9.68, 0.12,0.04,-0.19
1145,0.58,1.12,9.35, -0.04,-0.01,-0.27
1146,0.49,0.80,9.56, -0.19,0.21,-0.35
1147,-0.15,0.78,10.33, -0.27,0.26,-0.36
1148,-0.75,1.68,11.17, -0.48,0.05,-0.43
1149,-0.93,0.99,11.41, -0.53,-0.23,-0.33
1150,0.18,1.82,12.05, -0.33,-0.38,-0.14
1151,1.17,1.69,12.09, -0.24,-0.09,-0.32
1152,0.45,1.25,11.58, -0.22,0.26,-0.47
1153,-0.29,0.68,10.73, -0.10,0.37,-0.37
1154,-0.54,0.85,11.05, -0.05,0.15,-0.21
1155,-0.22,1.27,11.18, -0.06,-0.09,-0.25
1156,-0.49,1.25,11.09, -0.02,-0.24,-0.17
1157,-0.21,1.22,10.74, 0.07,-0.17,-0.04
1158,-0.29,1.02,10.60, 0.10,0.03,0.03
1159,-0.61,1.19,10.97, 0.03,0.05,0.09
1160,-0.74,2.01,11.12, -0.12,-0.07,0.01
1161,-0.56,1.72,10.91, -0.24,-0.08,-0.15
1162,-0.27,0.97,10.38, -0.10,0.07,0.04
1163,-0.27,1.46,10.03, -0.02,0.20,0.03
1164,-0.17,1.28,10.24, -0.01,0.15,-0.01
1165,-0.04,1.33,10.06, -0.01,0.10,0.03
1166,-0.18,1.17,9.73, -0.09,0.11,-0.00
1167,-0.35,0.66,9.79, -0.11,0.02,0.04
1168,-0.51,1.52,10.11, -0.08,-0.18,0.10
1169,0.21,1.64,10.34, -0.13,-0.25,0.01
1170,0.52,0.68,9.88, -0.06,-0.06,0.00
1171,-0.40,1.15,10.76, 0.06,-0.11,0.08
1172,-0.66,1.82,11.04, 0.11,-0.25,0.12
1173,-0.09,1.73,11.58, 0.13,-0.26,0.07
1174,0.30,1.62,11.62, 0.11,-0.16,-0.08
1175,0.33,1.14,10.48, 0.22,-0.01,-0.02
1176,-0.04,2.06,10.27, 0.18,0.22,-0.10
1177,-0.32,1.79,9.90, -0.01,0.37,-0.25
1178,-1.39,1.38,10.48, -0.10,0.02,-0.07
1179,-0.62,1.24,11.31, -0.18,-0.34,0.13
1180,0.05,1.63,11.46, -0.22,-0.38,0.21
1181,0.36,2.19,11.19, -0.23,-0.20,0.15
1182,0.05,2.46,11.70, -0.23,-0.10,0.04
1183,0.69,2.02,11.05, -0.13,-0.05,0.06
1184,-0.41,1.46,10.49, 0.01,0.23,0.21
1185,0.61,0.57,10.24, 0.14,0.20,0.24
1186,-1.05,1.07,10.61, 0.14,-0.09,0.10
1187,-0.59,1.30,10.73, 0.15,-0.42,0.15
1188,0.73,1.69,10.38, 0.07,-0.38,0.12
1189,0.33,1.47,10.03, 0.01,-0.13,0.20
1190,0.02,1.68,10.16, -0.07,-0.01,0.13
1191,0.19,1.41,10.30, -0.12,-0.04,0.13
1192,0.02,2.07,11.23, -0.21,-0.14,0.07
1193,0.37,1.92,10.76, -0.21,-0.12,0.08
1194,0.75,2.24,11.09, -0.21,-0.02,0.07
1195,0.03,2.17,11.25, -0.20,-0.02,-0.01
1196,-0.08,1.53,11.36, -0.09,-0.02,0.03
1197,0.17,1.67,11.15, -0.00,0.04,0.03
1198,0.43,1.82,10.86, 0.03,0.11,0.01
1199,0.48,1.47,10.19, -0.00,0.25,-0.04
1200,0.22,1.55,10.10, -0.08,0.26,0.03
1201,-0.35,1.54,10.57, -0.16,0.08,0.02
1202,-0.10,1.80,10.60, -0.20,-0.17,0.01
1203,0.17,1.78,10.57, -0.13,-0.21,-0.01
1204,0.12,1.75,10.32, -0.00,-0.12,0.08
1205,0.62,2.13,10.73, 0.03,-0.00,0.07
1206,0.29,1.95,11.02, 0.00,0.05,0.00
1207,0.24,1.92,10.83, -0.04,0.02,-0.04
1208,0.35,1.72,10.31, -0.09,0.03,-0.03
1209,0.23,1.68,10.30, -0.08,0.01,0.01
1210,0.01,1.68,10.72, -0.09,-0.09,-0.03
1211,0.23,1.55,10.80, -0.04,-0.14,-0.01
1212,0.60,1.71,10.64, -0.01,-0.05,0.01
1213,0.48,2.04,10.96, -0.06,0.05,-0.02
1214,0.28,2.00,10.78, -0.13,0.08,-0.06
1215,0.25,1.55,10.56, -0.11,0.09,-0.11
1216,0.32,1.73,10.38, -0.05,0.04,-0.06
1217,0.04,1.79,10.28, 0.01,-0.07,-0.01
1218,0.05,1.71,10.47, 0.01,-0.12,-0.01
1219,0.11,1.78,10.67, -0.01,-0.12,-0.04
1220,0.14,1.44,10.42, -0.03,-0.06,-0.07
1221,0.08,1.42,10.46, 0.03,-0.06,0.01
1222,0.24,1.58,10.50, 0.06,-0.14,0.09
1223,0.06,1.60,10.38, 0.04,-0.15,0.18
1224,0.14,2.01,10.38, 0.09,-0.24,0.14
1225,0.01,1.98,10.54, 0.07,-0.21,0.02
1226,-0.00,1.98,11.04, 0.06,-0.15,0.06
1227,0.29,2.12,10.95, -0.08,-0.10,0.00
1228,0.35,2.17,10.98, -0.20,0.00,-0.06
1229,0.36,2.12,11.02, -0.21,0.08,-0.12
1230,0.46,1.93,11.08, -0.19,0.16,-0.10
1231,0.15,1.71,10.69, -0.16,0.13,-0.11
1232,0.04,1.75,10.43, -0.08,0.10,-0.04
1233,0.06,1.58,10.55, -0.05,0.01,0.01
1234,0.33,1.48,10.76, -0.03,-0.09,0.03
1235,0.52,1.80,10.62, -0.05,-0.06,-0.02
1236,0.29,1.83,10.32, -0.05,0.12,-0.08
1237,-0.15,1.75,10.29, -0.00,0.16,-0.02
1238,-0.15,1.58,10.24, -0.05,0.03,0.02
1239,0.00,1.95,10.73, -0.09,-0.10,0.03
1240,0.47,1.87,10.65, -0.09,-0.07,-0.02
1241,0.07,1.44,10.36, -0.04,0.02,0.00
1242,0.05,1.53,10.42, 0.03,0.01,0.04
1243,0.06,1.75,10.73, -0.02,-0.04,0.03
1244,-0.02,1.84,10.86, -0.10,-0.09,0.01
1245,0.11,2.02,10.77, -0.12,-0.01,-0.01
1246,0.53,1.81,10.35, -0.09,0.15,-0.01
1247,0.33,1.85,10.27, -0.09,0.18,-0.01
1248,-0.19,2.01,10.47, -0.13,0.05,-0.05
1249,0.18,1.59,10.50, -0.13,-0.09,-0.02
1250,0.23,1.38,10.55, -0.09,-0.05,0.02
1251,0.45,1.80,10.49, -0.07,-0.01,0.02
1252,0.15,1.81,10.50, -0.09,0.03,-0.01
1253,0.25,2.04,10.69, -0.16,-0.02,-0.07
1254,-0.05,1.74,10.73, -0.15,-0.05,-0.09
1255,0.17,1.62,10.49, -0.10,-0.02,-0.07
1256,0.18,1.72,10.52, -0.07,0.04,0.00
1257,0.14,1.71,10.75, -0.05,-0.01,0.01
1258,0.51,1.98,10.39, -0.07,-0.00,-0.06
1259,0.16,1.66,10.47, -0.07,0.04,-0.07
1260,-0.04,1.56,10.49, -0.04,-0.00,-0.04
1261,-0.02,1.66,10.29, -0.07,-0.02,-0.02
1262,0.12,1.36,10.04, -0.10,0.01,0.00
1263,0.01,1.61,10.56, -0.08,-0.04,0.09
1264,0.22,2.02,10.84, -0.14,-0.10,0.03
1265,0.31,1.86,10.77, -0.16,-0.06,-0.04
1266,0.15,1.98,10.35, -0.13,0.03,-0.06
1267,0.03,1.53,10.73, -0.07,-0.00,-0.04
1268,-0.06,1.32,10.78, 0.04,-0.14,0.05
1269,-0.09,1.36,10.75, 0.08,-0.13,0.08
1270,0.34,1.77,10.39, 0.04,-0.06,0.11
1271,0.35,1.91,10.70, -0.06,-0.00,0.06
1272,0.30,1.86,10.67, -0.17,-0.00,0.01
1273,0.27,1.91,10.69, -0.21,0.00,-0.01
1274,0.30,2.03,10.63, -0.18,0.05,-0.02
1275,0.55,1.49,10.52, -0.03,0.04,0.01
1276,0.37,1.42,10.43, 0.07,-0.00,0.04
1277,0.17,1.73,10.55, 0.05,-0.04,0.02
1278,0.20,1.61,10.71, -0.03,-0.09,0.05
1279,0.28,2.11,11.04, -0.15,-0.07,-0.01
1280,0.17,1.66,10.91, -0.17,-0.03,-0.03
1281,0.15,1.72,10.81, -0.11,0.03,0.02
1282,0.23,1.57,10.48, -0.06,0.04,0.04
1283,0.03,1.74,10.93, -0.05,-0.01,0.06
1284,0.18,2.01,10.95, -0.09,-0.06,0.03
1285,0.34,1.96,10.79, -0.11,-0.02,-0.02
1286,0.18,1.90,10.31, -0.11,0.07,0.00
1287,0.23,1.79,10.21, -0.11,0.09,0.00
1288,0.05,1.95,10.52, -0.12,-0.01,-0.04
1289,-0.00,1.74,10.60, -0.08,-0.11,-0.01
1290,0.49,1.70,10.10, -0.03,-0.11,0.01
1291,0.21,1.83,10.50, -0.04,-0.05,-0.02
1292,0.03,1.80,10.49, -0.10,-0.03,-0.07
1293,0.04,1.53,10.39, -0.11,-0.05,-0.06
1294,-0.09,1.34,10.35, -0.11,-0.05,-0.02
1295,0.09,1.60,10.73, -0.12,-0.06,-0.01
1296,0.11,1.63,10.81, -0.11,-0.04,-0.01
1297,-0.24,1.43,10.66, -0.09,-0.02,0.02
1298,0.08,1.35,10.65, -0.08,-0.03,0.08
1299,0.39,1.42,10.31, -0.10,0.03,0.11
1300,0.34,1.88,10.52, -0.17,0.06,0.06
1301,0.52,1.74,10.36, -0.22,0.03,0.08
1302,0.44,2.00,10.38, -0.27,0.01,0.03
1303,0.48,1.70,10.44, -0.23,0.01,-0.00
1304,0.23,2.01,10.71, -0.13,-0.08,-0.03
1305,0.17,1.88,10.96, -0.06,-0.14,-0.02
1306,0.10,1.74,10.91, 0.01,-0.12,0.01
1307,0.48,1.65,10.53, -0.02,0.03,-0.06
1308,0.32,1.10,10.37, -0.02,0.15,-0.05
1309,0.11,1.28,10.61, -0.04,0.04,-0.01
1310,-0.31,1.10,10.94, -0.09,-0.11,0.03
1311,0.42,1.17,10.61, -0.12,-0.15,0.11
1312,0.56,1.84,10.86, -0.21,-0.04,0.03
1313,0.58,1.60,10.41, -0.22,0.07,-0.01
1314,0.39,1.85,10.73, -0.16,0.07,-0.01
1315,0.48,1.81,10.59, -0.14,0.01,-0.04
1316,0.20,1.20,10.23, -0.05,-0.02,-0.02
1317,-0.08,1.16,10.40, 0.01,-0.10,0.04
1318,-0.03,1.17,10.66, 0.00,-0.16,0.12
1319,0.17,1.50,11.03, -0.08,-0.14,0.08
1320,0.41,1.83,10.59, -0.16,-0.01,0.01
1321,0.36,1.34,10.27, -0.18,0.12,0.01
1322,0.40,1.22,10.30, -0.16,0.11,0.03
1323,-0.11,1.20,10.71, -0.12,-0.03,0.05
1324,0.10,1.00,10.45, -0.08,-0.12,0.07
1325,0.28,1.17,10.28, -0.03,-0.10,0.18
1326,0.20,1.85,10.88, -0.14,-0.07,0.11
1327,0.50,1.83,11.14, -0.23,-0.06,0.05
1328,0.77,1.92,10.80, -0.22,0.05,-0.05
1329,0.73,1.50,10.14, -0.15,0.18,-0.08
1330,0.39,1.30,10.54, -0.09,0.17,-0.06
1331,0.21,1.29,10.34, -0.10,-0.00,-0.02
1332,0.20,1.16,10.16, -0.12,-0.13,0.01
1333,0.05,1.20,10.70, -0.10,-0.25,0.09
1334,0.39,1.38,11.00, -0.12,-0.25,0.07
1335,0.40,1.62,11.05, -0.17,-0.17,0.02
1336,0.32,1.67,10.92, -0.14,-0.05,0.02
1337,0.60,1.33,10.50, -0.10,0.04,0.01
1338,0.01,1.23,10.97, -0.03,0.03,0.03
1339,0.25,1.28,10.91, -0.02,-0.07,0.06
1340,0.54,1.25,10.55, -0.08,-0.09,0.06
1341,0.45,1.24,11.26, -0.11,-0.10,0.06
1342,0.74,0.81,11.68, -0.10,-0.15,0.02
1343,1.24,0.88,10.87, -0.01,-0.02,-0.00
1344,1.11,0.86,10.27, 0.08,0.21,0.06
1345,0.62,1.10,9.92, 0.02,0.21,0.05
1346,0.24,1.29,10.12, -0.10,0.03,0.04
1347,0.34,1.31,10.65, -0.20,-0.21,-0.00
1348,0.70,1.18,10.19, -0.18,-0.21,0.04
1349,0.50,1.84,10.11, -0.21,-0.03,-0.03
1350,-0.04,1.02,10.44, -0.20,0.09,-0.04
1351,-0.47,1.23,10.96, -0.11,-0.02,0.12
1352,-0.21,2.19,11.50, -0.17,-0.09,0.09
1353,0.17,2.20,11.01, -0.28,0.02,-0.01
1354,-0.10,2.78,11.71, -0.30,0.04,-0.04
1355,-0.73,2.62,12.75, -0.24,-0.25,-0.04
1356,-0.96,2.69,12.73, -0.11,-0.43,-0.09
1357,-0.75,2.40,12.22, 0.01,-0.35,-0.00
1358,-0.51,2.00,11.23, 0.18,-0.08,-0.01
1359,-0.84,1.95,11.48, 0.31,-0.01,0.16
1360,-1.58,2.08,10.82, 0.43,-0.08,0.66
1361,-0.34,1.68,9.25, 0.34,0.05,0.59
1362,-2.86,4.90,6.55, 0.21,0.09,0.63
1363,-0.78,-1.13,0.24, 0.02,-0.02,0.27
1364,0.60,0.27,0.93, 0.06,0.09,0.51
1365,-0.15,0.04,0.96, 0.05,0.08,0.49
1366,0.06,0.29,0.94, 0.04,0.09,0.48
1367,-0.25,0.23,1.01, 0.04,0.09,0.49
1368,-0.05,0.24,0.85, 0.04,0.10,0.50
1369,-0.01,0.19,0.95, 0.03,0.12,0.51
1370,-0.14,0.19,0.99, 0.03,0.12,0.51
1371,-0.01,0.23,0.96, 0.02,0.13,0.51
1372,-0.10,0.16,0.92, 0.02,0.14,0.51
1373,0.01,0.15,1.00, 0.01,0.16,0.51
1374,-0.01,0.19,0.97, 0.01,0.18,0.51
1375,-0.04,0.18,1.08, 0.01,0.19,0.51
1376,0.02,0.15,0.97, 0.01,0.21,0.50
1377,0.03,0.24,1.03, 0.01,0.23,0.49
1378,-0.11,0.18,0.97, 0.02,0.25,0.48
1379,-0.03,0.22,0.98, 0.02,0.28,0.47
1380,-0.05,0.24,1.05, 0.02,0.31,0.45
1381,-0.06,0.28,0.96, 0.03,0.34,0.42
1382,0.02,0.23,1.13, 0.04,0.38,0.38
1383,-0.05,0.28,1.04, 0.05,0.42,0.34
1384,-0.09,0.22,1.11, 0.06,0.46,0.30
1385,-0.06,0.24,1.04, 0.07,0.51,0.25
1386,-0.04,0.23,1.03, 0.09,0.57,0.19
1387,-0.11,0.21,1.09, 0.11,0.62,0.13
1388,-0.10,0.26,1.19, 0.12,0.69,0.05
1389,-0.08,0.27,1.24, 0.15,0.77,-0.04
1390,-0.22,0.32,1.20, 0.17,0.85,-0.13
1391,-0.09,0.29,1.26, 0.19,0.94,-0.24
1392,-0.22,0.30,1.25, 0.22,1.05,-0.36
1393,-0.17,0.29,1.30, 0.25,1.18,-0.49
1394,-0.27,0.26,1.34, 0.28,1.34,-0.64
1395,-0.25,0.25,1.36, 0.32,1.55,-0.82
1396,-0.45,0.39,1.34, 0.34,1.78,-1.00
1397,-0.26,0.45,1.36, 0.37,2.00,-1.17
1398,-0.79,0.18,1.39, 0.37,2.24,-1.35
1399,-1.00,0.56,1.45, 0.39,2.48,-1.57
1400,-2.04,1.65,1.56, 0.29,2.64,-1.89
1401,-2.62,2.22,1.64, 0.02,2.68,-2.17
1402,-2.40,-0.87,1.61, -0.19,2.72,-2.22
1403,-4.35,0.05,1.41, -0.10,2.63,-2.05
1404,-2.97,-1.05,1.56, -0.02,2.52,-1.70
1405,-4.37,0.37,1.52, -0.12,2.46,-1.66
1406,-4.34,0.15,1.34, -0.08,2.31,-1.41
1407,-4.58,-0.16,1.39, -0.10,2.19,-0.98
1408,-5.01,-0.47,1.24, -0.09,2.03,-0.54
1409,-5.10,0.03,1.24, -0.04,1.81,-0.13
1410,-5.38,-0.33,1.35, 0.03,1.57,0.28
1411,-5.40,-0.11,1.39, 0.10,1.34,0.55
1412,-5.76,0.01,1.31, 0.18,1.10,0.92
1413,-5.92,1.09,1.41, 0.14,0.79,1.20
1414,-5.93,0.73,1.23, 0.10,0.47,1.43
1415,-5.97,0.62,1.18, 0.11,0.13,1.56
