Step,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
1008,0.91,1.81,10.53, 0.00,-0.04,-0.01
1009,0.74,1.84,10.30, -0.01,0.03,-0.08
1010,0.59,1.93,10.45, -0.06,0.05,-0.12
1011,0.40,1.48,10.33, -0.11,-0.00,0.00
1012,0.71,1.83,10.37, -0.06,-0.06,0.05
1013,0.70,1.87,10.49, -0.07,-0.10,0.11
1014,0.54,1.96,10.57, -0.12,-0.14,0.14
1015,1.08,2.09,10.42, -0.12,-0.03,0.05
1016,1.23,2.19,10.35, -0.13,0.07,-0.02
1017,0.93,2.18,10.43, -0.14,0.14,-0.10
1018,0.68,1.95,10.59, -0.11,0.13,-0.07
1019,0.67,1.94,10.81, -0.15,0.08,0.06
1020,0.68,2.52,10.78, -0.28,0.16,-0.14
1021,0.91,1.78,10.51, -0.19,0.24,-0.18
1022,0.66,1.52,10.64, -0.05,0.11,-0.06
1023,0.17,1.61,10.99, -0.06,-0.08,0.02
1024,0.20,1.94,10.75, -0.23,-0.29,0.01
1025,0.27,2.19,10.68, -0.28,-0.34,-0.03
1026,0.86,1.27,10.32, -0.12,-0.20,0.03
1027,0.53,1.82,10.65, -0.03,-0.03,0.04
1028,0.57,1.99,10.82, -0.05,0.04,0.02
1029,0.56,2.03,10.79, -0.11,-0.01,-0.01
1030,0.97,1.55,10.28, -0.02,0.03,0.04
1031,0.66,1.75,10.34, 0.04,0.05,0.08
1032,0.82,1.98,10.60, -0.06,-0.00,0.04
1033,0.91,2.17,10.55, -0.20,-0.11,0.00
1034,1.00,2.09,10.18, -0.18,-0.13,0.01
1035,0.94,2.19,10.69, -0.09,-0.13,0.07
1036,1.02,1.65,10.52, 0.04,-0.14,0.05
1037,0.75,1.24,10.20, 0.13,-0.09,0.06
1038,0.64,1.59,9.92, 0.10,0.03,-0.07
1039,0.60,1.12,9.94, 0.02,0.10,-0.07
1040,0.47,1.63,10.43, -0.11,0.02,0.02
1041,0.62,1.77,10.49, -0.23,-0.09,0.07
1042,0.99,1.87,10.52, -0.22,-0.09,0.05
1043,1.02,2.08,10.54, -0.19,0.00,0.00
1044,1.13,2.02,10.72, -0.10,0.10,0.02
1045,0.95,2.02,10.78, -0.05,0.09,0.01
1046,0.92,1.81,10.42, -0.01,0.05,0.03
1047,1.25,1.56,10.30, -0.02,0.05,0.05
1048,0.96,1.86,10.60, -0.03,0.06,0.05
1049,0.98,2.02,10.56, -0.13,0.02,-0.07
1050,1.09,2.06,10.67, -0.20,-0.04,-0.05
1051,0.84,1.83,10.68, -0.14,-0.11,-0.00
1052,0.86,1.89,10.66, -0.06,-0.18,0.08
1053,1.00,1.75,10.69, -0.03,-0.13,0.10
1054,0.87,2.15,10.99, -0.13,-0.08,-0.03
1055,1.01,2.06,10.80, -0.14,-0.02,-0.08
1056,1.02,2.08,10.67, -0.02,0.04,-0.02
1057,0.78,1.87,10.65, 0.03,-0.01,-0.03
1058,0.81,1.75,10.59, 0.09,-0.04,0.02
1059,0.87,1.50,10.21, 0.09,0.02,0.01
1060,0.74,1.68,10.20, -0.01,0.08,-0.04
1061,0.48,1.86,10.43, -0.16,0.03,-0.06
1062,0.52,1.80,10.41, -0.22,-0.06,-0.05
1063,0.83,1.37,10.19, -0.06,-0.09,0.10
1064,1.07,1.54,9.91, 0.10,-0.04,0.18
1065,1.00,1.53,10.06, 0.12,0.08,0.14
1066,0.75,1.84,10.37, -0.00,0.07,0.12
1067,0.78,2.26,10.53, -0.23,-0.02,0.07
1068,0.99,2.06,10.38, -0.35,-0.02,-0.02
1069,1.45,1.76,10.30, -0.20,0.07,-0.01
1070,0.98,2.04,10.71, -0.07,0.10,0.03
1071,0.88,2.20,11.01, -0.07,0.03,0.03
1072,1.04,2.09,10.84, -0.05,-0.03,-0.03
1073,0.96,1.83,10.49, -0.01,-0.02,-0.03
1074,0.74,1.89,10.60, 0.01,-0.02,0.05
1075,0.88,1.88,10.55, -0.05,-0.02,-0.03
1076,0.47,1.81,10.76, -0.09,-0.00,-0.07
1077,0.55,1.57,11.00, -0.14,0.02,-0.05
1078,0.46,2.22,10.58, -0.21,0.01,-0.14
1079,0.85,1.54,9.81, -0.11,0.04,-0.11
1080,0.66,1.60,9.68, 0.05,0.11,0.05
1081,0.79,1.77,10.52, 0.01,0.09,0.10
1082,0.54,1.97,10.99, -0.15,-0.11,0.03
1083,0.75,1.83,10.44, -0.16,-0.18,0.05
1084,1.03,1.76,10.14, -0.12,-0.08,-0.01
1085,0.76,1.45,10.32, -0.04,0.04,-0.02
1086,0.49,1.70,10.52, -0.05,0.08,0.02
1087,0.45,2.11,10.79, -0.20,0.00,0.01
1088,0.70,1.98,10.73, -0.22,-0.03,-0.05
1089,0.76,1.81,10.65, -0.19,-0.03,-0.05
1090,1.00,1.69,10.52, -0.08,0.05,-0.03
1091,0.73,1.64,10.51, -0.01,0.07,-0.03
1092,0.42,1.74,10.75, -0.06,-0.02,0.07
1093,0.56,1.96,11.01, -0.16,-0.07,0.03
1094,0.93,1.73,10.90, -0.15,-0.04,-0.05
1095,0.57,1.59,10.49, -0.06,-0.02,-0.05
1096,0.61,1.70,10.48, -0.01,0.02,0.06
1097,0.71,1.80,10.58, -0.02,0.04,0.07
1098,0.56,1.54,10.79, -0.07,0.00,0.01
1099,0.32,1.60,10.78, -0.13,-0.04,-0.03
1100,0.78,1.99,10.63, -0.21,-0.06,-0.04
1101,1.29,1.68,10.39, -0.20,0.03,-0.09
1102,0.84,1.65,10.47, -0.09,0.08,0.00
1103,0.44,1.66,10.62, 0.01,-0.02,0.08
1104,0.89,1.55,10.59, 0.02,-0.06,0.07
1105,0.90,1.36,10.52, -0.00,-0.03,0.05
1106,0.63,2.03,10.61, -0.00,-0.03,0.11
1107,0.81,1.56,10.49, -0.03,0.02,-0.02
1108,0.99,1.43,10.43, -0.04,0.12,-0.04
1109,0.38,1.79,10.70, -0.06,0.08,-0.06
1110,0.62,1.94,10.71, -0.18,0.03,-0.02
1111,0.86,1.74,10.55, -0.17,-0.03,-0.01
1112,0.79,1.75,10.61, -0.14,-0.08,0.03
1113,0.64,1.94,10.75, -0.06,-0.09,0.10
1114,0.76,1.85,10.80, -0.06,-0.08,0.09
1115,1.08,1.58,10.68, -0.07,-0.02,0.02
1116,0.52,1.83,10.76, -0.05,0.02,-0.03
1117,0.78,1.83,10.79, -0.05,0.00,-0.01
1118,0.70,1.61,10.60, -0.06,-0.01,-0.02
1119,0.94,1.92,10.63, -0.06,-0.00,-0.00
1120,0.85,1.84,10.61, -0.00,0.02,-0.02
1121,0.61,1.64,10.62, -0.02,-0.01,-0.01
1122,0.52,1.66,10.66, -0.07,-0.03,-0.02
1123,0.66,1.57,10.46, -0.06,-0.00,-0.05
1124,0.74,1.55,10.28, -0.03,0.02,0.01
1125,0.61,1.52,10.45, -0.05,0.06,0.05
1126,0.46,2.13,10.68, -0.12,-0.01,0.01
1127,1.10,1.59,10.17, -0.04,-0.02,-0.06
1128,0.70,1.49,10.20, 0.03,0.01,0.03
1129,0.54,1.61,10.33, -0.07,0.01,0.04
1130,0.43,1.79,10.72, -0.20,-0.06,-0.02
1131,0.60,1.73,10.62, -0.17,-0.11,-0.02
1132,0.83,1.75,10.54, -0.13,-0.06,-0.02
1133,0.73,1.60,10.45, -0.12,-0.00,-0.01
1134,0.90,1.87,10.42, -0.05,0.07,-0.01
1135,0.63,1.64,10.68, -0.05,0.09,-0.09
1136,0.31,1.68,10.92, -0.10,-0.02,0.02
1137,0.32,1.75,10.83, -0.18,-0.11,-0.00
1138,0.70,1.65,10.55, -0.17,-0.10,-0.00
1139,0.75,1.68,10.35, -0.09,-0.01,-0.05
1140,0.61,1.67,10.58, -0.05,0.01,-0.04
1141,0.54,1.99,10.83, -0.11,-0.02,-0.02
1142,0.64,1.80,10.62, -0.20,-0.08,-0.02
1143,0.68,1.24,10.17, -0.10,-0.04,0.04
1144,0.49,2.09,10.51, 0.02,-0.04,0.16
1145,0.80,1.37,10.48, 0.15,-0.04,0.11
1146,0.74,1.76,10.57, 0.01,0.05,0.07
1147,0.72,1.52,10.27, -0.13,0.04,-0.09
1148,0.75,1.66,10.19, -0.23,0.08,-0.18
1149,0.57,1.68,10.31, -0.29,0.03,-0.19
1150,1.22,1.44,10.93, -0.22,-0.08,0.00
1151,1.04,2.04,11.22, -0.16,-0.15,0.15
1152,1.47,1.61,10.06, -0.03,-0.26,0.31
1153,1.60,1.14,8.91, 0.19,-0.09,0.25
1154,1.77,1.39,9.47, 0.16,0.07,-0.10
1155,1.03,2.83,11.03, -0.03,0.09,-0.42
1156,-0.19,3.06,10.81, -0.15,-0.24,-0.16
1157,-0.02,7.02,7.13, -0.61,-0.95,0.35
1158,0.45,-1.08,0.07, -0.50,-0.92,1.67
1159,-2.86,-0.13,0.74, -0.57,-0.86,1.35
1160,0.66,-0.07,0.66, -0.59,-0.77,1.28
1161,-0.04,0.39,0.80, -0.61,-0.74,1.33
1162,-0.39,0.13,0.79, -0.62,-0.72,1.31
1163,-0.04,0.14,0.84, -0.64,-0.68,1.31
1164,0.15,0.06,0.85, -0.65,-0.66,1.34
1165,-0.13,0.15,0.86, -0.66,-0.64,1.36
1166,-0.06,0.08,0.88, -0.67,-0.62,1.37
1167,0.14,0.12,0.83, -0.68,-0.60,1.41
1168,0.01,0.07,0.93, -0.70,-0.58,1.44
1169,0.05,0.08,0.94, -0.72,-0.55,1.48
1170,0.11,0.08,0.89, -0.73,-0.53,1.53
1171,0.15,0.06,0.97, -0.75,-0.51,1.59
1172,0.08,0.07,0.99, -0.77,-0.48,1.67
1173,0.13,-0.03,1.02, -0.80,-0.45,1.77
1174,0.20,-0.05,1.07, -0.82,-0.42,1.88
1175,0.24,-0.04,1.02, -0.85,-0.39,2.01
1176,0.21,-0.13,1.09, -0.88,-0.34,2.17
1177,0.16,-0.25,1.09, -0.90,-0.31,2.37
1178,0.32,-0.19,1.02, -0.92,-0.27,2.58
1179,0.41,-0.40,1.06, -0.95,-0.18,2.80
1180,0.08,-0.51,1.18, -0.93,-0.11,3.08
1181,0.45,-0.78,1.19, -0.91,-0.01,3.40
1182,0.37,-0.74,1.39, -0.88,0.12,3.75
1183,0.10,-0.94,1.33, -0.79,0.18,4.19
1184,0.45,-1.04,1.34, -0.69,0.28,4.69
1185,0.12,-1.20,1.42, -0.54,0.47,5.17
1186,-0.16,-1.15,1.44, -0.38,0.57,5.66
1187,-0.38,-1.25,1.46, -0.20,0.67,6.17
1188,-0.88,-0.96,1.55, 0.03,0.73,6.74
1189,-0.44,-1.87,1.58, 0.28,0.78,7.30
1190,-1.60,-0.22,1.52, 0.54,0.80,7.80
1191,-1.65,-0.11,1.72, 0.68,0.73,8.10
1192,-1.50,-0.06,1.55, 1.01,0.63,8.61
1193,-2.56,0.11,1.66, 1.06,0.59,8.47
1194,-1.87,3.20,1.77, 1.21,0.46,8.43
1195,-1.68,0.96,1.82, 1.13,0.43,7.77
1196,-2.07,3.74,1.59, 1.16,0.36,7.08
1197,-1.41,2.69,1.75, 1.18,0.30,6.41
1198,-1.18,3.73,1.75, 1.04,0.38,5.02
1199,-1.47,3.42,1.74, 0.95,0.34,3.79
1200,0.56,4.75,1.76, 0.74,0.52,2.17
1201,-2.51,3.00,1.91, 0.62,0.60,1.10
1202,-1.09,4.00,1.60, 0.45,0.69,-0.70
1203,-0.71,4.67,1.59, 0.19,0.87,-2.33
1204,-1.33,3.92,1.60, -0.10,1.10,-3.85
1205,-1.20,4.92,1.82, -0.38,1.22,-5.40
1206,-2.98,3.70,1.68, -0.75,1.32,-6.66
1207,-3.65,2.33,1.76, -1.09,1.30,-7.79
1208,-4.34,2.62,1.94, -1.25,1.11,-8.27
1209,-5.39,0.92,1.98, -1.41,0.83,-8.48
1212,-78.45,78.45,-78.45, 8.73,8.73,8.73
1213,24.16,-8.64,-55.51, 8.73,8.24,8.73
1214,-2.52,11.05,-25.05, 7.00,8.73,-2.17
1215,-3.95,3.54,-10.30, 5.24,7.96,-0.08
1216,-0.53,-0.70,-6.43, 4.82,7.74,0.53
1217,-1.03,0.25,-6.35, 4.80,7.52,0.55
1218,1.07,0.55,-6.10, 4.81,7.48,0.61
1219,-0.73,0.67,-6.34, 4.87,7.41,0.75
1220,-0.13,0.65,-6.23, 4.95,7.34,0.84
1221,-0.16,0.66,-6.22, 5.05,7.25,1.00
1222,-0.19,0.64,-6.17, 5.19,7.14,1.14
1223,0.10,0.59,-6.21, 5.33,7.02,1.28
1224,0.08,0.63,-6.12, 5.49,6.89,1.43
1225,-8.02,-0.86,-3.83, 5.64,5.72,2.37
1226,-13.44,4.85,-2.33, 4.72,-1.16,4.16
1227,-4.71,10.22,-5.51, 0.69,-8.73,1.43
1228,78.45,-55.88,-56.32, 2.66,0.78,-6.80
1229,-25.52,6.37,-10.11, 2.35,5.20,-2.35
1230,1.66,2.89,0.87, 1.80,3.32,-0.55
1231,-1.38,0.81,1.11, 1.79,2.67,0.17
1232,0.31,-0.25,-1.31, 1.91,2.43,0.27
1233,-2.40,0.46,0.41, 1.83,1.39,1.35
1234,-4.15,1.13,1.89, 1.44,-0.86,3.38
1235,-3.10,1.59,3.13, 0.17,-4.23,5.00
1236,0.78,-1.61,0.99, -1.41,-6.71,5.84
1237,18.00,-7.44,-7.84, -2.72,-6.55,4.79
1238,44.65,-31.57,-18.36, 1.91,4.59,-8.54
1239,-0.13,5.65,1.89, 2.98,2.51,3.07
1240,-1.45,0.58,3.09, 1.72,0.52,5.17
1241,1.70,-0.87,2.34, 0.88,-1.00,6.65
1242,5.40,-6.62,1.51, 0.64,-1.49,7.17
1243,6.78,-11.84,0.32, 0.09,-0.53,4.17
1244,-2.00,-14.61,-1.82, 0.57,-0.32,5.83
1245,1.13,-2.21,1.06, 0.57,-0.29,5.03
1246,-0.25,-5.51,2.25, -0.52,0.04,4.36
1247,-1.53,-12.40,1.63, -0.54,0.27,3.57
1248,-3.77,-11.09,-0.55, -0.15,-0.13,3.16
1249,-2.47,-8.84,0.42, 0.06,-0.20,2.91
1250,-2.84,-8.63,0.92, -0.14,-0.03,2.29
1251,-4.19,-9.32,0.57, -0.08,0.08,1.79
1252,-5.20,-8.78,0.45, -0.07,-0.09,0.92
1253,-4.86,-8.49,0.56, -0.07,-0.15,0.16
1254,-3.89,-8.64,0.86, -0.10,-0.06,-0.40
1255,-4.29,-8.87,0.41, -0.10,0.01,-0.65
1256,-3.63,-9.39,0.63, -0.06,-0.02,-0.73
1257,-3.33,-9.10,0.59, -0.07,-0.01,-0.64
1258,-3.01,-9.26,0.46, -0.07,-0.00,-0.43
1259,-2.75,-9.24,0.52, -0.07,-0.01,-0.18
1260,-2.60,-9.28,0.53, -0.08,-0.01,0.06
1261,-2.85,-9.20,0.57, -0.07,-0.02,0.22
1262,-2.79,-9.08,0.56, -0.08,-0.01,0.28
1263,-3.49,-9.06,0.58, -0.08,-0.02,0.23
1264,-3.56,-9.03,0.46, -0.08,-0.01,0.11
1265,-3.56,-9.05,0.55, -0.07,-0.02,-0.02
1266,-3.36,-8.99,0.53, -0.08,-0.02,-0.10
1267,-3.30,-9.17,0.52, -0.08,-0.02,-0.10
1268,-3.21,-9.06,0.53, -0.08,-0.01,-0.05
1269,-3.19,-9.11,0.58, -0.07,-0.01,0.02
1270,-3.26,-9.02,0.56, -0.07,-0.02,0.05
1271,-3.32,-9.07,0.62, -0.08,-0.02,0.04
1272,-3.39,-9.12,0.54, -0.07,-0.01,0.01
1273,-3.27,-9.05,0.60, -0.08,-0.02,-0.02
1274,-3.34,-9.09,0.51, -0.07,-0.02,-0.03
1275,-3.23,-9.16,0.54, -0.08,-0.01,-0.01
1276,-3.31,-9.04,0.55, -0.07,-0.02,0.02
1277,-3.25,-9.05,0.55, -0.07,-0.01,0.01
1278,-3.36,-9.09,0.55, -0.08,-0.01,-0.00
1279,-3.32,-9.14,0.55, -0.08,-0.02,-0.01
1280,-3.33,-9.11,0.59, -0.07,-0.01,-0.01
1281,-3.31,-9.10,0.52, -0.07,-0.01,0.00
1282,-3.26,-9.05,0.48, -0.07,-0.01,0.01
1283,-3.35,-9.12,0.53, -0.07,-0.01,0.00
1284,-3.33,-9.11,0.45, -0.07,-0.01,-0.00
1285,-3.29,-9.14,0.51, -0.07,-0.01,-0.00
1286,-3.34,-9.12,0.55, -0.08,-0.01,0.00
1287,-3.29,-9.08,0.52, -0.07,-0.01,-0.00
1288,-3.27,-9.08,0.56, -0.07,-0.02,-0.00
1289,-3.38,-9.03,0.59, -0.08,-0.01,0.00
1290,-3.30,-9.08,0.55, -0.07,-0.02,-0.00
1291,-3.31,-9.09,0.53, -0.07,-0.02,-0.00
1292,-3.27,-9.10,0.50, -0.08,-0.01,-0.00
1293,-3.29,-9.07,0.43, -0.07,-0.02,-0.00
1294,-3.28,-9.05,0.58, -0.08,-0.02,-0.00
1295,-3.33,-9.10,0.54, -0.08,-0.02,-0.00
1296,-3.28,-9.12,0.51, -0.07,-0.01,-0.01
1297,-3.33,-9.08,0.55, -0.07,-0.02,-0.00
1298,-3.30,-9.09,0.57, -0.07,-0.02,-0.00
1299,-3.24,-9.06,0.54, -0.07,-0.01,-0.00
1300,-3.30,-9.05,0.56, -0.08,-0.01,-0.00
1301,-3.30,-9.06,0.61, -0.07,-0.02,-0.00
1302,-3.35,-9.05,0.56, -0.08,-0.02,-0.00
1303,-3.32,-9.08,0.54, -0.07,-0.02,-0.00
1304,-3.31,-9.16,0.50, -0.08,-0.02,-0.00
1305,-3.32,-9.06,0.58, -0.07,-0.02,-0.00
1306,-3.30,-9.03,0.57, -0.07,-0.02,-0.00
1307,-3.30,-9.12,0.57, -0.07,-0.01,0.00
1308,-3.31,-9.04,0.50, -0.08,-0.01,-0.00
1309,-3.31,-9.14,0.60, -0.07,-0.01,-0.00
1310,-3.28,-9.09,0.59, -0.08,-0.02,-0.00
1311,-3.30,-9.08,0.52, -0.07,-0.02,-0.00
1312,-3.26,-9.07,0.58, -0.07,-0.02,-0.00
1313,-3.30,-9.09,0.55, -0.08,-0.01,0.00
1314,-3.30,-9.05,0.61, -0.07,-0.02,0.00
1315,-3.30,-9.09,0.54, -0.08,-0.02,-0.00
1316,-3.20,-9.11,0.50, -0.07,-0.02,-0.00
1317,-3.25,-9.08,0.51, -0.07,-0.02,-0.00
1318,-3.28,-9.10,0.54, -0.07,-0.02,0.00
1319,-3.26,-9.10,0.51, -0.07,-0.01,-0.00
1320,-3.28,-9.09,0.57, -0.07,-0.02,0.00
1321,-3.28,-9.09,0.62, -0.07,-0.02,-0.00
1322,-3.25,-9.09,0.63, -0.07,-0.01,-0.00
1323,-3.31,-9.08,0.60, -0.07,-0.01,0.00
1324,-3.32,-9.11,0.53, -0.07,-0.01,-0.00
1325,-3.37,-9.05,0.55, -0.08,-0.02,-0.00
1326,-3.30,-9.11,0.52, -0.08,-0.01,0.00
1327,-3.32,-9.14,0.50, -0.07,-0.02,0.00
1328,-3.34,-9.09,0.61, -0.07,-0.02,-0.00
1329,-3.34,-9.14,0.58, -0.08,-0.01,-0.00
1330,-3.30,-9.07,0.53, -0.08,-0.02,0.00
1331,-3.34,-9.06,0.50, -0.08,-0.01,-0.00
1332,-3.37,-9.09,0.62, -0.07,-0.02,-0.00
1333,-3.31,-9.09,0.55, -0.07,-0.02,0.00
1334,-3.27,-9.06,0.59, -0.07,-0.01,-0.00
1335,-3.30,-9.04,0.56, -0.08,-0.01,-0.00
1336,-3.30,-9.07,0.57, -0.07,-0.02,-0.00
1337,-3.35,-9.10,0.54, -0.07,-0.02,-0.00
1338,-3.30,-9.11,0.54, -0.08,-0.02,-0.00
1339,-3.26,-9.16,0.54, -0.07,-0.02,-0.00
1340,-3.37,-9.13,0.51, -0.07,-0.02,-0.00
1341,-3.28,-9.04,0.51, -0.07,-0.01,-0.00
1342,-3.33,-9.08,0.60, -0.08,-0.01,-0.00
1343,-3.33,-9.06,0.51, -0.07,-0.01,-0.00
1344,-3.30,-9.12,0.50, -0.08,-0.01,-0.00
1345,-3.27,-9.10,0.60, -0.07,-0.01,-0.00
1346,-3.31,-9.02,0.52, -0.07,-0.01,-0.00
1347,-3.32,-9.10,0.57, -0.07,-0.02,-0.00
1348,-3.24,-9.05,0.50, -0.07,-0.01,0.00
1349,-3.32,-9.11,0.59, -0.07,-0.02,-0.00
1350,-3.40,-9.12,0.55, -0.08,-0.02,-0.00
1351,-3.34,-9.17,0.53, -0.07,-0.01,-0.00
1352,-3.35,-9.07,0.57, -0.08,-0.02,-0.00
1353,-3.29,-9.10,0.55, -0.07,-0.01,-0.00
1354,-3.31,-9.12,0.51, -0.08,-0.02,-0.00
1355,-3.32,-9.10,0.57, -0.07,-0.02,-0.00
1356,-3.34,-9.09,0.59, -0.07,-0.02,-0.00
1357,-3.32,-9.12,0.50, -0.07,-0.02,-0.00
1358,-3.29,-9.05,0.58, -0.07,-0.01,-0.00
1359,-3.32,-9.12,0.49, -0.07,-0.02,0.00
1360,-3.36,-9.08,0.55, -0.07,-0.02,-0.00
1361,-3.29,-9.15,0.58, -0.08,-0.02,-0.00
1362,-3.31,-9.06,0.54, -0.07,-0.01,-0.00
1363,-3.28,-9.08,0.55, -0.07,-0.01,-0.00
1364,-3.32,-9.03,0.55, -0.07,-0.01,-0.00
1365,-3.29,-9.00,0.55, -0.07,-0.02,0.00
1366,-3.38,-9.05,0.55, -0.07,-0.02,-0.00
1367,-3.33,-9.05,0.45, -0.07,-0.01,-0.00
1368,-3.24,-9.09,0.49, -0.08,-0.01,-0.00
1369,-3.31,-9.09,0.59, -0.07,-0.01,-0.00
1370,-3.24,-9.11,0.55, -0.07,-0.02,0.00
1371,-3.38,-9.06,0.58, -0.07,-0.02,0.00
1372,-3.28,-9.05,0.46, -0.07,-0.02,-0.00
1373,-3.28,-9.00,0.52, -0.08,-0.01,-0.00
1374,-3.27,-9.01,0.54, -0.07,-0.01,-0.00
1375,-3.30,-9.11,0.51, -0.08,-0.02,-0.00
1376,-3.27,-9.03,0.52, -0.08,-0.02,-0.00
1377,-3.29,-9.09,0.53, -0.07,-0.02,-0.00
1378,-3.24,-9.14,0.57, -0.07,-0.01,-0.00
1379,-3.32,-9.03,0.53, -0.07,-0.02,-0.00
1380,-3.34,-9.09,0.64, -0.07,-0.01,0.00
1381,-3.28,-9.05,0.61, -0.07,-0.01,-0.00
1382,-3.28,-9.06,0.53, -0.07,-0.02,-0.00
1383,-3.37,-9.10,0.55, -0.08,-0.02,0.00
1384,-3.26,-9.06,0.53, -0.07,-0.02,0.00
1385,-3.28,-9.05,0.49, -0.07,-0.02,0.00
1386,-3.27,-9.14,0.51, -0.08,-0.01,-0.00
1387,-3.30,-9.08,0.52, -0.07,-0.01,-0.00
1388,-3.27,-9.10,0.52, -0.07,-0.01,-0.00
1389,-3.33,-9.07,0.55, -0.07,-0.01,-0.00
1390,-3.28,-9.07,0.51, -0.08,-0.01,-0.00
1391,-3.35,-9.21,0.57, -0.08,-0.01,-0.00
1392,-3.33,-9.09,0.51, -0.08,-0.02,0.00
1393,-3.29,-9.14,0.52, -0.08,-0.02,-0.00
1394,-3.27,-9.11,0.57, -0.07,-0.02,-0.00
1395,-3.30,-9.10,0.57, -0.07,-0.02,-0.00
1396,-3.32,-9.04,0.52, -0.08,-0.02,-0.00
1397,-3.35,-9.07,0.51, -0.07,-0.01,-0.00
1398,-3.31,-9.08,0.56, -0.07,-0.01,-0.00
1399,-3.34,-9.06,0.55, -0.07,-0.02,0.00
1400,-3.35,-9.12,0.54, -0.07,-0.02,-0.00
1401,-3.30,-9.15,0.57, -0.07,-0.02,-0.00
1402,-3.32,-9.11,0.47, -0.07,-0.02,-0.00
1403,-3.34,-9.09,0.50, -0.07,-0.02,-0.00
1404,-3.24,-9.06,0.56, -0.08,-0.01,-0.00
1405,-3.30,-9.06,0.54, -0.08,-0.02,-0.00
1406,-3.27,-9.09,0.58, -0.07,-0.02,-0.00
1407,-3.33,-9.09,0.55, -0.08,-0.02,-0.00
1408,-3.31,-9.12,0.58, -0.07,-0.02,-0.00
1409,-3.33,-9.03,0.53, -0.07,-0.02,-0.00
1410,-3.33,-9.14,0.57, -0.07,-0.02,-0.00
1411,-3.25,-9.13,0.53, -0.08,-0.02,-0.01
1412,-3.28,-9.11,0.53, -0.08,-0.01,-0.00
1413,-3.34,-9.07,0.52, -0.07,-0.01,-0.00
1414,-3.29,-9.12,0.55, -0.07,-0.01,-0.00
1415,-3.34,-9.05,0.58, -0.07,-0.01,-0.00
1416,-3.32,-9.12,0.61, -0.07,-0.02,-0.00
1417,-3.33,-9.10,0.56, -0.08,-0.01,-0.00
1418,-3.34,-9.06,0.58, -0.07,-0.01,-0.00
1419,-3.27,-9.11,0.52, -0.07,-0.02,-0.00
1420,-3.33,-9.09,0.62, -0.07,-0.02,0.00
1421,-3.23,-9.08,0.54, -0.07,-0.02,-0.00
1422,-3.25,-9.08,0.49, -0.07,-0.02,-0.00
1423,-3.44,-9.05,0.55, -0.07,-0.02,0.00
1424,-3.33,-9.09,0.56, -0.08,-0.01,-0.00
1425,-3.33,-9.08,0.52, -0.07,-0.02,0.00
1426,-3.23,-9.13,0.52, -0.07,-0.02,-0.00
1427,-3.34,-9.11,0.54, -0.07,-0.02,-0.00
1428,-3.34,-9.03,0.51, -0.07,-0.01,-0.00
1429,-3.34,-9.05,0.48, -0.07,-0.01,-0.00
1430,-3.36,-9.03,0.55, -0.08,-0.01,0.00
1431,-3.28,-9.09,0.50, -0.07,-0.02,-0.00
1432,-3.31,-9.14,0.57, -0.07,-0.02,-0.00
1433,-3.33,-9.19,0.56, -0.07,-0.02,0.01
1434,-3.25,-9.08,0.60, -0.08,-0.01,-0.01
1435,-3.24,-9.03,0.54, -0.07,-0.01,-0.00
1436,-3.38,-9.17,0.61, -0.07,-0.01,0.01
1437,-3.27,-9.08,0.55, -0.07,-0.01,0.00
1438,-3.33,-9.13,0.51, -0.07,-0.02,-0.00
1439,-3.33,-9.11,0.56, -0.08,-0.01,-0.00
1440,-3.30,-9.09,0.48, -0.07,-0.01,-0.00
1441,-3.27,-9.15,0.59, -0.07,-0.02,0.00
1442,-3.39,-9.04,0.52, -0.07,-0.02,-0.00
1443,-3.40,-9.04,0.52, -0.07,-0.01,-0.00
1444,-3.40,-9.13,0.53, -0.07,-0.01,-0.00
1445,-3.28,-9.06,0.49, -0.08,-0.01,-0.00
1446,-3.31,-9.13,0.55, -0.07,-0.02,-0.00
1447,-3.28,-9.14,0.56, -0.07,-0.01,-0.00
1448,-3.30,-9.11,0.51, -0.07,-0.02,-0.00
1449,-3.32,-9.07,0.50, -0.07,-0.02,0.00
1450,-3.27,-9.03,0.48, -0.07,-0.02,-0.00
1451,-3.30,-9.11,0.49, -0.07,-0.01,-0.00
1452,-3.34,-9.10,0.52, -0.07,-0.02,-0.00
1453,-3.34,-9.08,0.54, -0.08,-0.02,-0.00
1454,-3.26,-9.13,0.56, -0.07,-0.01,0.00
1455,-3.36,-9.12,0.54, -0.07,-0.01,-0.01
1456,-3.26,-9.08,0.54, -0.07,-0.02,-0.00
1457,-3.29,-9.17,0.49, -0.07,-0.02,0.00
1458,-3.17,-9.06,0.48, -0.07,-0.01,0.00
1459,-3.34,-9.09,0.60, -0.07,-0.01,-0.00
1460,-3.31,-9.11,0.54, -0.08,-0.01,-0.00
1461,-3.33,-9.13,0.52, -0.07,-0.02,-0.00
1462,-3.39,-9.11,0.54, -0.08,-0.01,-0.00
1463,-3.39,-9.07,0.53, -0.07,-0.01,-0.00
1464,-3.22,-9.08,0.54, -0.07,-0.02,-0.00
1465,-3.34,-9.12,0.50, -0.08,-0.01,-0.00
1466,-3.30,-9.02,0.49, -0.07,-0.02,-0.00
